 TIME                    	GasUsage                 	heating_signal           	setpoint                 	Tin                      	occ                      	
 HOURS              	kJ/hr               	NAV                 	NAV                 	NAV                 	NAV                 	
  +1.3500000000000000E+02	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +7.0000000000000000E+01	  +2.3308080827640605E+01	  +1.0000000000000000E+00	
  +1.3516666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3418353433690935E+01	  +1.0000000000000000E+00	
  +1.3533333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.4999999999999993E+01	  +2.3494718766607587E+01	  +1.0000000000000000E+00	
  +1.3550000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9000000000000000E+01	  +2.3448072266995119E+01	  +1.0000000000000000E+00	
  +1.3566666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3000000000000000E+01	  +2.3424876569481924E+01	  +1.0000000000000000E+00	
  +1.3583333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.8000000000000000E+01	  +2.3384738334178476E+01	  +1.0000000000000000E+00	
  +1.3600000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3393779066113893E+01	  +1.0000000000000000E+00	
  +1.3616666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3392036648852226E+01	  +1.0000000000000000E+00	
  +1.3633333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3358615455910641E+01	  +1.0000000000000000E+00	
  +1.3650000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9000000000000000E+01	  +2.3326113679022498E+01	  +1.0000000000000000E+00	
  +1.3666666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3296940793058656E+01	  +1.0000000000000000E+00	
  +1.3683333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3269999444759151E+01	  +1.0000000000000000E+00	
  +1.3700000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5000000000000000E+01	  +2.3236942875573522E+01	  +1.0000000000000000E+00	
  +1.3716666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999957E+01	  +2.3213963765047509E+01	  +1.0000000000000000E+00	
  +1.3733333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0000000000000000E+01	  +2.3197142793991848E+01	  +1.0000000000000000E+00	
  +1.3750000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4000000000000000E+01	  +2.3179681609791913E+01	  +1.0000000000000000E+00	
  +1.3766666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3171944671338860E+01	  +1.0000000000000000E+00	
  +1.3783333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3150613662307862E+01	  +1.0000000000000000E+00	
  +1.3800000000000000E+02	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +7.6000000000000000E+01	  +2.3096824261856963E+01	  +1.0000000000000000E+00	
  +1.3816666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3200554819001436E+01	  +1.0000000000000000E+00	
  +1.3833333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7000000000000000E+01	  +2.3277366232373769E+01	  +1.0000000000000000E+00	
  +1.3850000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000014E+01	  +2.3224115400205228E+01	  +1.0000000000000000E+00	
  +1.3866666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000000E+01	  +2.3215211564843241E+01	  +1.0000000000000000E+00	
  +1.3883333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3207881192642649E+01	  +1.0000000000000000E+00	
  +1.3900000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3234177525797659E+01	  +1.0000000000000000E+00	
  +1.3916666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3237948321084183E+01	  +1.0000000000000000E+00	
  +1.3933333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.6000000000000000E+01	  +2.3212744777142952E+01	  +1.0000000000000000E+00	
  +1.3950000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3192480098075613E+01	  +1.0000000000000000E+00	
  +1.3966666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3175672741121257E+01	  +1.0000000000000000E+00	
  +1.3983333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0000000000000000E+01	  +2.3152904331509401E+01	  +1.0000000000000000E+00	
  +1.4000000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0000000000000000E+01	  +2.3114579448469097E+01	  +1.0000000000000000E+00	
  +1.4016666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5000000000000000E+01	  +2.3077972812087129E+01	  +1.0000000000000000E+00	
  +1.4033333333333334E+02	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +6.7000000000000000E+01	  +2.3071940892314938E+01	  +1.0000000000000000E+00	
  +1.4050000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000014E+01	  +2.3207098161616035E+01	  +1.0000000000000000E+00	
  +1.4066666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000014E+01	  +2.3268183827817420E+01	  +1.0000000000000000E+00	
  +1.4083333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8000000000000000E+01	  +2.3209551987089135E+01	  +1.0000000000000000E+00	
  +1.4100000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3212392435753820E+01	  +1.0000000000000000E+00	
  +1.4116666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.1000000000000000E+01	  +2.3205713382854547E+01	  +1.0000000000000000E+00	
  +1.4133333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3206960768343393E+01	  +1.0000000000000000E+00	
  +1.4150000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3191689799751579E+01	  +1.0000000000000000E+00	
  +1.4166666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5000000000000000E+01	  +2.3173844902472691E+01	  +1.0000000000000000E+00	
  +1.4183333333333334E+02	  +5.9867780729335536E+04	  +1.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3165738484402606E+01	  +1.0000000000000000E+00	
  +1.4200000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4000000000000000E+01	  +2.3280984052539818E+01	  +1.0000000000000000E+00	
  +1.4216666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4000000000000000E+01	  +2.3319540110825560E+01	  +1.0000000000000000E+00	
  +1.4233333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7999999999999318E+01	  +2.3257162723484250E+01	  +1.0000000000000000E+00	
  +1.4250000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3263262678929472E+01	  +1.0000000000000000E+00	
  +1.4266666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3248550259379886E+01	  +1.0000000000000000E+00	
  +1.4283333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000128E+01	  +2.3226209035794749E+01	  +1.0000000000000000E+00	
  +1.4300000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3233001987510963E+01	  +1.0000000000000000E+00	
  +1.4316666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000014E+01	  +2.3254035671698812E+01	  +1.0000000000000000E+00	
  +1.4333333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.9000000000000000E+01	  +2.3245065464817710E+01	  +1.0000000000000000E+00	
  +1.4350000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000014E+01	  +2.3226586503285603E+01	  +1.0000000000000000E+00	
  +1.4366666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3207760904265808E+01	  +1.0000000000000000E+00	
  +1.4383333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3207159917540515E+01	  +1.0000000000000000E+00	
  +1.4400000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999986E+01	  +2.3192870455182209E+01	  +1.0000000000000000E+00	
  +1.4416666666666666E+02	  +6.0650773864843432E+04	  +1.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3156975151442804E+01	  +1.0000000000000000E+00	
  +1.4433333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3258095791720091E+01	  +1.0000000000000000E+00	
  +1.4450000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3311757416993906E+01	  +1.0000000000000000E+00	
  +1.4466666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999972E+01	  +2.3290348993355213E+01	  +1.0000000000000000E+00	
  +1.4483333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.0000000000000000E+01	  +2.3352049265474299E+01	  +1.0000000000000000E+00	
  +1.4500000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3353978637584891E+01	  +1.0000000000000000E+00	
  +1.4516666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.5000000000000000E+01	  +2.3278876910283511E+01	  +1.0000000000000000E+00	
  +1.4533333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3226251476150559E+01	  +1.0000000000000000E+00	
  +1.4550000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3219986748561613E+01	  +1.0000000000000000E+00	
  +1.4566666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3201758002041807E+01	  +1.0000000000000000E+00	
  +1.4583333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3211182945955080E+01	  +1.0000000000000000E+00	
  +1.4600000000000000E+02	  +6.4510368265257755E+04	  +1.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3306071018850307E+01	  +1.0000000000000000E+00	
  +1.4616666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3431532005485899E+01	  +1.0000000000000000E+00	
  +1.4633333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3409307768713525E+01	  +1.0000000000000000E+00	
  +1.4650000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3338758495320789E+01	  +1.0000000000000000E+00	
  +1.4666666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3000000000000000E+01	  +2.3315765215058015E+01	  +1.0000000000000000E+00	
  +1.4683333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3219211128709226E+01	  +0.0000000000000000E+00	
  +1.4700000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3150854279935576E+01	  +0.0000000000000000E+00	
  +1.4716666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3000000000000000E+01	  +2.3143027659118985E+01	  +0.0000000000000000E+00	
  +1.4733333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6000000000000000E+01	  +2.3119807027849980E+01	  +0.0000000000000000E+00	
  +1.4750000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3110228161185617E+01	  +0.0000000000000000E+00	
  +1.4766666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.3000000000000000E+01	  +2.3098978428548811E+01	  +0.0000000000000000E+00	
  +1.4783333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.4000000000000000E+01	  +2.3073016619226145E+01	  +0.0000000000000000E+00	
  +1.4800000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1000000000000000E+01	  +2.3028228544394462E+01	  +0.0000000000000000E+00	
  +1.4816666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3000179407636434E+01	  +0.0000000000000000E+00	
  +1.4833333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0000000000000000E+01	  +2.3005881859311700E+01	  +0.0000000000000000E+00	
  +1.4850000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3000000000000000E+01	  +2.2998993373573462E+01	  +0.0000000000000000E+00	
  +1.4866666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.2974951066654548E+01	  +0.0000000000000000E+00	
  +1.4883333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.8000000000000000E+01	  +2.2960387537439843E+01	  +0.0000000000000000E+00	
  +1.4900000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.2915934150647377E+01	  +0.0000000000000000E+00	
  +1.4916666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.2854357502172366E+01	  +0.0000000000000000E+00	
  +1.4933333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.2818429936973637E+01	  +0.0000000000000000E+00	
  +1.4950000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0999999999999993E+01	  +2.2797808868145729E+01	  +0.0000000000000000E+00	
  +1.4966666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.2791872458686768E+01	  +0.0000000000000000E+00	
  +1.4983333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2781489275000418E+01	  +0.0000000000000000E+00	
  +1.5000000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.2714461797223649E+01	  +0.0000000000000000E+00	
  +1.5016666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2649751033090563E+01	  +0.0000000000000000E+00	
  +1.5033333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.2645907652179361E+01	  +0.0000000000000000E+00	
  +1.5050000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.2640265977882407E+01	  +0.0000000000000000E+00	
  +1.5066666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2624072042004347E+01	  +0.0000000000000000E+00	
  +1.5083333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2617975472910732E+01	  +0.0000000000000000E+00	
  +1.5100000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2572486275059571E+01	  +0.0000000000000000E+00	
  +1.5116666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2520207465001310E+01	  +0.0000000000000000E+00	
  +1.5133333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.7000000000000000E+01	  +2.2506897064909491E+01	  +0.0000000000000000E+00	
  +1.5150000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2482689422663714E+01	  +0.0000000000000000E+00	
  +1.5166666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2453782259286413E+01	  +0.0000000000000000E+00	
  +1.5183333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6000000000000000E+01	  +2.2438798733963843E+01	  +0.0000000000000000E+00	
  +1.5200000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2382241861760352E+01	  +0.0000000000000000E+00	
  +1.5216666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2320114376271711E+01	  +0.0000000000000000E+00	
  +1.5233333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2319052255168884E+01	  +0.0000000000000000E+00	
  +1.5250000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2337250641454791E+01	  +0.0000000000000000E+00	
  +1.5266666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.2353901755899823E+01	  +0.0000000000000000E+00	
  +1.5283333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.2357589778833241E+01	  +0.0000000000000000E+00	
  +1.5300000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2311217406627506E+01	  +0.0000000000000000E+00	
  +1.5316666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.2289641338037214E+01	  +0.0000000000000000E+00	
  +1.5333333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000014E+01	  +2.2323721605678568E+01	  +0.0000000000000000E+00	
  +1.5350000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9000000000000000E+01	  +2.2333267559190869E+01	  +0.0000000000000000E+00	
  +1.5366666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2331792449877998E+01	  +0.0000000000000000E+00	
  +1.5383333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2340205372074568E+01	  +0.0000000000000000E+00	
  +1.5400000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2315025705610488E+01	  +0.0000000000000000E+00	
  +1.5416666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6000000000000000E+01	  +2.2275475600525141E+01	  +0.0000000000000000E+00	
  +1.5433333333333334E+02	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2269076879512031E+01	  +0.0000000000000000E+00	
  +1.5450000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000014E+01	  +2.2411252493764962E+01	  +0.0000000000000000E+00	
  +1.5466666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.1000000000000000E+01	  +2.2509076050109204E+01	  +0.0000000000000000E+00	
  +1.5483333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9000000000000000E+01	  +2.2494513530894103E+01	  +0.0000000000000000E+00	
  +1.5500000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.2511868122428716E+01	  +0.0000000000000000E+00	
  +1.5516666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999986E+01	  +2.2508725523426037E+01	  +0.0000000000000000E+00	
  +1.5533333333333334E+02	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +8.0000000000000014E+01	  +2.2527729505833960E+01	  +0.0000000000000000E+00	
  +1.5550000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.2681437569954770E+01	  +0.0000000000000000E+00	
  +1.5566666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2000000000000000E+01	  +2.2776776441678784E+01	  +0.0000000000000000E+00	
  +1.5583333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999957E+01	  +2.2750091971467963E+01	  +0.0000000000000000E+00	
  +1.5600000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.2808049267611022E+01	  +0.0000000000000000E+00	
  +1.5616666666666666E+02	  +6.0353410537941949E+04	  +1.0000000000000000E+00	  +4.0000000000000000E+01	  +2.2852395271356635E+01	  +0.0000000000000000E+00	
  +1.5633333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.2982851351812879E+01	  +0.0000000000000000E+00	
  +1.5650000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3036262200275623E+01	  +0.0000000000000000E+00	
  +1.5666666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.2983621597411574E+01	  +0.0000000000000000E+00	
  +1.5683333333333334E+02	  +6.2241140383592654E+04	  +1.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3049491367967583E+01	  +1.0000000000000000E+00	
  +1.5700000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4000000000000000E+01	  +2.3310673386683803E+01	  +1.0000000000000000E+00	
  +1.5716666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3458041186249702E+01	  +1.0000000000000000E+00	
  +1.5733333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3453717787863347E+01	  +1.0000000000000000E+00	
  +1.5750000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9000000000000000E+01	  +2.3517306715227001E+01	  +1.0000000000000000E+00	
  +1.5766666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3527134400956175E+01	  +1.0000000000000000E+00	
  +1.5783333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9000000000000000E+01	  +2.3519682485518047E+01	  +1.0000000000000000E+00	
  +1.5800000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3595489232171438E+01	  +1.0000000000000000E+00	
  +1.5816666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5000000000000000E+01	  +2.3693556502053234E+01	  +1.0000000000000000E+00	
  +1.5833333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3714318110703793E+01	  +1.0000000000000000E+00	
  +1.5850000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3721825232055913E+01	  +1.0000000000000000E+00	
  +1.5866666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4000000000000000E+01	  +2.3702129517616108E+01	  +1.0000000000000000E+00	
  +1.5883333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5000000000000000E+01	  +2.3683328400657928E+01	  +1.0000000000000000E+00	
  +1.5900000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.1000000000000000E+01	  +2.3679012342923198E+01	  +1.0000000000000000E+00	
  +1.5916666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3645149629397377E+01	  +1.0000000000000000E+00	
  +1.5933333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3579678609230484E+01	  +1.0000000000000000E+00	
  +1.5950000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2000000000000000E+01	  +2.3508702434395129E+01	  +1.0000000000000000E+00	
  +1.5966666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5000000000000000E+01	  +2.3455305375606919E+01	  +1.0000000000000000E+00	
  +1.5983333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3425440530642277E+01	  +1.0000000000000000E+00	
  +1.6000000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.8000000000000000E+01	  +2.3383709235466892E+01	  +1.0000000000000000E+00	
  +1.6016666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.4000000000000000E+01	  +2.3347890262115069E+01	  +1.0000000000000000E+00	
  +1.6033333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3342471435486171E+01	  +1.0000000000000000E+00	
  +1.6050000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3321457271545889E+01	  +1.0000000000000000E+00	
  +1.6066666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4000000000000000E+01	  +2.3285667143444908E+01	  +1.0000000000000000E+00	
  +1.6083333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.7000000000000000E+01	  +2.3268181388359835E+01	  +1.0000000000000000E+00	
  +1.6100000000000000E+02	  +6.3586018543157334E+04	  +1.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3226449071673557E+01	  +1.0000000000000000E+00	
  +1.6116666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5000000000000000E+01	  +2.3325181866726460E+01	  +1.0000000000000000E+00	
  +1.6133333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3395998447387310E+01	  +1.0000000000000000E+00	
  +1.6150000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3341444107099733E+01	  +1.0000000000000000E+00	
  +1.6166666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3322884189977408E+01	  +1.0000000000000000E+00	
  +1.6183333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3290444426170737E+01	  +1.0000000000000000E+00	
  +1.6200000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3303844997887438E+01	  +1.0000000000000000E+00	
