 TIME                    	Tin                      	Tout                     	Gas                      	signal                   	elec                     	RHin                     	RHout                    	occ                      	rwt                      	swt                      	setpoint                 	
 HOURS              	NAV                 	øC                  	kJ/hr               	NAV                 	NAV                 	NAV                 	%                   	NAV                 	NAV                 	øC                  	NAV                 	
  +1.3166666666666666E+01	  +1.8741150337889135E+01	  +4.8750000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0599999999999949E+02	  +4.3101037169802957E+01	  +7.7083333333333343E+01	  +0.0000000000000000E+00	  +1.9542393845612864E+01	  +1.9542393845612864E+01	  +7.0000000000000000E+01	
  +1.3333333333333334E+01	  +1.8782482420858017E+01	  +4.8250000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.7799999999999989E+02	  +4.2958595562276948E+01	  +7.7250000000000000E+01	  +0.0000000000000000E+00	  +1.9535620345053516E+01	  +1.9535620345053516E+01	  +5.5000000000000000E+01	
  +1.3500000000000000E+01	  +1.8788698696819360E+01	  +4.7750000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4739999999999981E+02	  +4.2910392361702229E+01	  +7.7416666666666657E+01	  +0.0000000000000000E+00	  +1.9529948324760113E+01	  +1.9529948324760113E+01	  +7.0000000000000000E+01	
  +1.3666666666666666E+01	  +1.8764006245937757E+01	  +4.7250000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9880000000000035E+02	  +4.2944807358077661E+01	  +7.7583333333333343E+01	  +0.0000000000000000E+00	  +1.9524023520285198E+01	  +1.9524023520285198E+01	  +7.0000000000000000E+01	
  +1.3833333333333334E+01	  +1.8732900077995115E+01	  +4.6749999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4839999999999989E+02	  +4.2996153952401599E+01	  +7.7750000000000000E+01	  +0.0000000000000000E+00	  +1.9518284635815800E+01	  +1.9518284635815800E+01	  +7.5000000000000000E+01	
  +1.4000000000000000E+01	  +1.8683046783050866E+01	  +4.6250000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3220000000000002E+02	  +4.3097760258892016E+01	  +7.7916666666666657E+01	  +0.0000000000000000E+00	  +1.9512248461722351E+01	  +1.9512248461722351E+01	  +5.5000000000000000E+01	
  +1.4166666666666666E+01	  +1.8647174580223997E+01	  +4.6083333333333334E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2320000000000036E+02	  +4.3162456807962251E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.9506197737013110E+01	  +1.9506197737013110E+01	  +5.0000000000000000E+01	
  +1.4333333333333334E+01	  +1.8633748060326607E+01	  +4.6250000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7459999999999997E+02	  +4.3168540727590369E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.9498932079362248E+01	  +1.9498932079362248E+01	  +7.5000000000000000E+01	
  +1.4500000000000000E+01	  +1.8620232800883567E+01	  +4.6416666666666675E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6200000000000017E+02	  +4.3177222599376833E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.9492479384529414E+01	  +1.9492479384529414E+01	  +6.5000000000000000E+01	
  +1.4666666666666666E+01	  +1.8630046667652447E+01	  +4.6583333333333332E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0519999999999982E+02	  +4.3125145899061373E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.9485534902105929E+01	  +1.9485534902105929E+01	  +5.0000000000000000E+01	
  +1.4833333333333334E+01	  +1.8647082426844275E+01	  +4.6749999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2859999999999985E+02	  +4.3055857132541092E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.9478893453665524E+01	  +1.9478893453665524E+01	  +7.0000000000000000E+01	
  +1.5000000000000000E+01	  +1.8612824845441686E+01	  +4.6916666666666673E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9079999999999984E+02	  +4.3127055664958547E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.9472308912577866E+01	  +1.9472308912577866E+01	  +4.5000000000000000E+01	
  +1.5166666666666666E+01	  +1.8559643944472420E+01	  +4.6916666666666673E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.5119999999999919E+02	  +4.3250809227570365E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.9465911089659095E+01	  +1.9465911089659095E+01	  +4.5000000000000000E+01	
  +1.5333333333333334E+01	  +1.8575193662344414E+01	  +4.6749999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6820000000000044E+02	  +4.3188449213436648E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.9458250812645073E+01	  +1.9458250812645073E+01	  +4.5000000000000000E+01	
  +1.5500000000000000E+01	  +1.8634763994289724E+01	  +4.6583333333333332E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.8339999999999992E+02	  +4.3006903189951622E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.9451173951358740E+01	  +1.9451173951358740E+01	  +5.0000000000000000E+01	
  +1.5666666666666666E+01	  +1.8657612404680311E+01	  +4.6416666666666675E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5640000000000038E+02	  +4.2924176756622550E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.9444081962826441E+01	  +1.9444081962826441E+01	  +7.5000000000000000E+01	
  +1.5833333333333334E+01	  +1.8635504911157540E+01	  +4.6250000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0599999999999989E+02	  +4.2961806431908165E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.9437662041568586E+01	  +1.9437662041568586E+01	  +7.0000000000000000E+01	
  +1.6000000000000000E+01	  +1.8584967564899110E+01	  +4.6083333333333334E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7720000000000016E+02	  +4.3075584203915831E+01	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.9431004216259236E+01	  +1.9431004216259236E+01	  +6.5000000000000000E+01	
  +1.6166666666666668E+01	  +1.8540838240213947E+01	  +4.5833333333333330E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5379999999999964E+02	  +4.3170655497830417E+01	  +7.7916666666666657E+01	  +0.0000000000000000E+00	  +1.9424312568111393E+01	  +1.9424312568111393E+01	  +6.5000000000000000E+01	
  +1.6333333333333332E+01	  +1.8525077763289207E+01	  +4.5499999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2860000000000025E+02	  +4.3185637558584659E+01	  +7.7750000000000000E+01	  +0.0000000000000000E+00	  +1.9416492487421390E+01	  +1.9416492487421390E+01	  +6.0000000000000000E+01	
  +1.6500000000000000E+01	  +1.8506165941629774E+01	  +4.5166666666666675E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000031E+02	  +4.3205203844470411E+01	  +7.7583333333333343E+01	  +0.0000000000000000E+00	  +1.9409306292585541E+01	  +1.9409306292585541E+01	  +7.5000000000000000E+01	
  +1.6666666666666668E+01	  +1.8480801223111634E+01	  +4.4833333333333334E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4580000000000058E+02	  +4.3238465922714163E+01	  +7.7416666666666657E+01	  +0.0000000000000000E+00	  +1.9401729367264991E+01	  +1.9401729367264991E+01	  +5.5000000000000000E+01	
  +1.6833333333333332E+01	  +1.8473528566569954E+01	  +4.4500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8539999999999961E+02	  +4.3219056259442226E+01	  +7.7250000000000000E+01	  +0.0000000000000000E+00	  +1.9394324848159375E+01	  +1.9394324848159375E+01	  +4.5000000000000000E+01	
  +1.7000000000000000E+01	  +1.8465079069845995E+01	  +4.4166666666666670E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4300000000000011E+02	  +4.3199319300694640E+01	  +7.7083333333333343E+01	  -3.5527136788005009E-15	  +1.9386675741514338E+01	  +1.9386675741514338E+01	  +6.5000000000000000E+01	
  +1.7166666666666668E+01	  +1.8470764059294687E+01	  +4.3916666666666666E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2499999999999920E+02	  +4.3139161101889513E+01	  +7.7000000000000000E+01	  +5.0000000000000722E-01	  +1.9379235755761126E+01	  +1.9379235755761126E+01	  +4.5000000000000000E+01	
  +1.7333333333333332E+01	  +1.8504896904371382E+01	  +4.3750000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6919999999999970E+02	  +4.3002067511922988E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +1.9370947561193322E+01	  +1.9370947561193322E+01	  +6.0000000000000000E+01	
  +1.7500000000000000E+01	  +1.8529130060422176E+01	  +4.3583333333333334E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1059999999999908E+02	  +4.2892342168573052E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +1.9363553831076377E+01	  +1.9363553831076377E+01	  +4.0000000000000000E+01	
  +1.7666666666666668E+01	  +1.8574640709234561E+01	  +4.3416666666666668E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3840000000000089E+02	  +4.2726220032690932E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +1.9356039054569482E+01	  +1.9356039054569482E+01	  +8.0000000000000000E+01	
  +1.7833333333333332E+01	  +1.8626895642882364E+01	  +4.3250000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9960000000000042E+02	  +4.2543100845501385E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +1.9348876168739480E+01	  +1.9348876168739480E+01	  +6.0000000000000000E+01	
  +1.8000000000000000E+01	  +1.8604085797747508E+01	  +4.3083333333333327E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4200000000000063E+02	  +4.2560615756699995E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +1.9342042064070064E+01	  +1.9342042064070064E+01	  +7.5000000000000000E+01	
  +1.8166666666666668E+01	  +1.8536308366934531E+01	  +4.2833333333333332E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5560000000000062E+02	  +4.2698094068765499E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +1.9335541887986530E+01	  +1.9335541887986530E+01	  +4.5000000000000000E+01	
  +1.8333333333333332E+01	  +1.8518942521193406E+01	  +4.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0059999999999889E+02	  +4.2700214245991951E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +1.9327864472442336E+01	  +1.9327864472442336E+01	  +7.0000000000000000E+01	
  +1.8500000000000000E+01	  +1.8572700553112426E+01	  +4.2166666666666677E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6259999999999980E+02	  +4.2511539430588371E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +1.9320546371933890E+01	  +1.9320546371933890E+01	  +5.0000000000000000E+01	
  +1.8666666666666668E+01	  +1.8629098034121736E+01	  +4.1833333333333327E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +5.0219999999999908E+02	  +4.2315856737389602E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +1.9313057753220235E+01	  +3.2630480187587779E+01	  +5.5000000000000000E+01	
  +1.8833333333333332E+01	  +1.8738175018202565E+01	  +4.1500000000000004E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +4.3920000000000050E+02	  +4.1981681498081528E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +1.9485580672492333E+01	  +3.2803003106859876E+01	  +5.5000000000000000E+01	
  +1.9000000000000000E+01	  +1.8881098786408625E+01	  +4.1166666666666671E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +3.6360000000000002E+02	  +4.1561555847031002E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +1.9495952692770537E+01	  +3.2813375127138080E+01	  +7.5000000000000000E+01	
  +1.9166666666666668E+01	  +1.9025151810934883E+01	  +4.0833333333333330E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +3.6360000000000093E+02	  +4.1142356916796814E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +2.1873437889408471E+01	  +3.5190860323776015E+01	  +5.0000000000000000E+01	
  +1.9333333333333332E+01	  +1.9229884312275857E+01	  +4.0499999999999998E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +4.2660000000000053E+02	  +4.0573311023277867E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +2.2248648439831676E+01	  +3.5566070874199220E+01	  +5.5000000000000000E+01	
  +1.9500000000000000E+01	  +1.9418234479008735E+01	  +4.0166666666666675E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +3.6000000000000023E+02	  +4.0053040139163443E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +2.3929870368221280E+01	  +3.7247292802588824E+01	  +4.5000000000000000E+01	
  +1.9666666666666668E+01	  +1.9588722985798874E+01	  +3.9833333333333329E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3660000000000241E+02	  +3.9583367935665727E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +2.4790438454114632E+01	  +2.4790438454114632E+01	  +6.5000000000000000E+01	
  +1.9833333333333332E+01	  +1.9684472782643326E+01	  +3.9500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.0399999999999983E+02	  +3.9300956999423022E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +2.5948783094939941E+01	  +2.5948783094939941E+01	  +5.5000000000000000E+01	
  +2.0000000000000000E+01	  +1.9962694436539046E+01	  +3.9166666666666674E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.2920000000000141E+02	  +3.8581219743218817E+01	  +7.7000000000000000E+01	  +1.0000000000000000E+00	  +2.6964009739967921E+01	  +2.6964009739967921E+01	  +5.0000000000000000E+01	
  +2.0166666666666668E+01	  +2.0168253827565604E+01	  +3.8833333333333329E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.2939999999999804E+02	  +3.8045397650629567E+01	  +7.6916666666666657E+01	  +1.0000000000000000E+00	  +2.5787503709565925E+01	  +2.5787503709565925E+01	  +5.0000000000000000E+01	
  +2.0333333333333332E+01	  +2.0061346222772336E+01	  +3.8500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9440000000000001E+02	  +3.8247394090200416E+01	  +7.6750000000000000E+01	  +1.0000000000000000E+00	  +2.6429700760861628E+01	  +2.6429700760861628E+01	  +4.5000000000000000E+01	
  +2.0500000000000000E+01	  +2.0009557766237844E+01	  +3.8166666666666673E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9619999999999928E+02	  +3.8317101344369348E+01	  +7.6583333333333343E+01	  +1.0000000000000000E+00	  +2.5885824141290556E+01	  +2.5885824141290556E+01	  +4.5000000000000000E+01	
  +2.0666666666666668E+01	  +2.0018910720339903E+01	  +3.7833333333333332E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9880000000000217E+02	  +3.8239467973736147E+01	  +7.6416666666666657E+01	  +1.0000000000000000E+00	  +2.6063438029588902E+01	  +2.6063438029588902E+01	  +4.5000000000000000E+01	
  +2.0833333333333332E+01	  +2.0070354017481780E+01	  +3.7500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4999999999999091E+02	  +3.8060375423044277E+01	  +7.6250000000000000E+01	  +1.0000000000000000E+00	  +2.5811801519401151E+01	  +2.5811801519401151E+01	  +7.0000000000000000E+01	
  +2.1000000000000000E+01	  +2.0593753993411443E+01	  +3.7166666666666672E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7351999999999903E+03	  +3.6791609969870251E+01	  +7.6083333333333343E+01	  +1.0000000000000000E+00	  +2.5818383903186291E+01	  +2.5818383903186291E+01	  +7.0000000000000000E+01	
  +2.1166666666666668E+01	  +2.1377913182022720E+01	  +3.6833333333333331E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1229999999999836E+03	  +3.5004122719378230E+01	  +7.6000000000000000E+01	  +1.0000000000000000E+00	  +2.5671659575644259E+01	  +2.5671659575644259E+01	  +5.5000000000000000E+01	
  +2.1333333333333332E+01	  +2.1351356441538027E+01	  +3.6500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9494000000000099E+03	  +3.5004621475584997E+01	  +7.6000000000000000E+01	  +1.0000000000000000E+00	  +2.5603550609115128E+01	  +2.5603550609115128E+01	  +6.0000000000000000E+01	
  +2.1500000000000000E+01	  +2.0719820403169756E+01	  +3.6166666666666671E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8139999999998975E+02	  +3.6330706007303348E+01	  +7.6000000000000000E+01	  +1.0000000000000000E+00	  +2.5513680453295827E+01	  +2.5513680453295827E+01	  +4.5000000000000000E+01	
  +2.1666666666666668E+01	  +2.0777627429276500E+01	  +3.5833333333333330E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0214000000000160E+03	  +3.6142937529658454E+01	  +7.6000000000000000E+01	  +1.0000000000000000E+00	  +2.5434137684624361E+01	  +2.5434137684624361E+01	  +5.0000000000000000E+01	
  +2.1833333333333332E+01	  +2.1378667946430699E+01	  +3.5500000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1248000000000102E+03	  +3.4776593218602109E+01	  +7.6000000000000000E+01	  +1.0000000000000000E+00	  +2.5332283290627750E+01	  +2.5332283290627750E+01	  +6.0000000000000000E+01	
  +2.2000000000000000E+01	  +2.1303981478235794E+01	  +3.5166666666666675E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6704000000000083E+03	  +3.4879583636796212E+01	  +7.6000000000000000E+01	  +1.0000000000000000E+00	  +2.5252780663061230E+01	  +2.5252780663061230E+01	  +4.5000000000000000E+01	
  +2.2166666666666668E+01	  +2.0727627475501556E+01	  +3.4833333333333329E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.0040000000003675E+02	  +3.6078409569338667E+01	  +7.6000000000000000E+01	  +1.0000000000000000E+00	  +2.5173840697637765E+01	  +2.5173840697637765E+01	  +5.5000000000000000E+01	
  +2.2333333333333332E+01	  +2.1108031305018827E+01	  +3.4500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0852000000000003E+03	  +3.5186897098923566E+01	  +7.6000000000000000E+01	  +1.0000000000000000E+00	  +2.5090458252948380E+01	  +2.5090458252948380E+01	  +5.5000000000000000E+01	
  +2.2500000000000000E+01	  +2.1699691887177298E+01	  +3.4166666666666674E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1086000000000199E+03	  +3.3879202345825362E+01	  +7.6000000000000000E+01	  +1.0000000000000000E+00	  +2.4995683518813593E+01	  +2.4995683518813593E+01	  +7.5000000000000000E+01	
  +2.2666666666666668E+01	  +2.0966829914521778E+01	  +3.3833333333333329E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4559999999999826E+02	  +3.5378443569545240E+01	  +7.6000000000000000E+01	  +1.0000000000000000E+00	  +2.4924486089559228E+01	  +2.4924486089559228E+01	  +7.5000000000000000E+01	
  +2.2833333333333332E+01	  +2.0275346353538303E+01	  +3.3500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2679999999999984E+02	  +3.6858824057955090E+01	  +7.6000000000000000E+01	  +1.0000000000000000E+00	  +2.4850281404007124E+01	  +2.4850281404007124E+01	  +6.5000000000000000E+01	
  +2.3000000000000000E+01	  +2.0269592863685524E+01	  +3.3166666666666673E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5020000000000030E+02	  +3.6811893411080121E+01	  +7.6000000000000000E+01	  +1.0000000000000000E+00	  +2.4759867651801208E+01	  +2.4759867651801208E+01	  +6.0000000000000000E+01	
  +2.3166666666666668E+01	  +2.0263920889090720E+01	  +3.2833333333333332E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0879999999999933E+02	  +3.6764218704778564E+01	  +7.5916666666666657E+01	  +1.0000000000000000E+00	  +2.4665505565751069E+01	  +2.4665505565751069E+01	  +5.0000000000000000E+01	
  +2.3333333333333332E+01	  +2.0223698773729865E+01	  +3.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6199999999999969E+02	  +3.6793490644190207E+01	  +7.5750000000000000E+01	  +1.0000000000000000E+00	  +2.4586621019248884E+01	  +2.4586621019248884E+01	  +7.5000000000000000E+01	
  +2.3500000000000000E+01	  +2.0204797884465197E+01	  +3.2166666666666672E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0339999999999918E+02	  +3.6772401506322986E+01	  +7.5583333333333343E+01	  +1.0000000000000000E+00	  +2.4496700239332981E+01	  +2.4496700239332981E+01	  +5.0000000000000000E+01	
